train_start,train_end,test_start,test_end,status,best_train_calmar,opt_time_sec,train_coverage,test_coverage,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,ProfitFactor,Trades,FinalEquity,best_params
2023-08-09,2023-09-08,2023-09-08,2023-09-15,ok,9.095317681039965,9.940537214279175,0.9784722222222222,0.9747023809523809,-7.57920396240188,-8.063998514405982,-0.011021903960997004,-20.32623032402101,0.2857142857142857,0.6209988353044474,7,334646.1343686351,"{'rsi_window': 27, 'rsi_lower': 22, 'rsi_upper': 75, 'macd_fast': 18, 'macd_slow': 23, 'macd_signal': 5, 'bb_window': 23, 'bb_std': 2.6923152366962246, 'bb_lower_pct': 0.10287263274239102, 'bb_upper_pct': 0.8417588113414608, 'sl': 0.009489311905026889, 'tp': 0.021148607171747522, 'capital_fraction': 0.20972830107260576}"
2023-08-16,2023-09-15,2023-09-15,2023-09-22,ok,-2.82535425674125,10.157710790634155,0.9792824074074075,0.9786706349206349,-62.067426001222,-66.416559115903,-0.11711197610612356,-8.525967125304172,0.24719101123595505,0.12246237275360142,89,295876.39807627676,"{'rsi_window': 6, 'rsi_lower': 42, 'rsi_upper': 58, 'macd_fast': 5, 'macd_slow': 28, 'macd_signal': 6, 'bb_window': 17, 'bb_std': 2.3377831914366025, 'bb_lower_pct': 0.21578925428510337, 'bb_upper_pct': 0.7663150724935879, 'sl': 0.003244836453494302, 'tp': 0.006605229883314396, 'capital_fraction': 0.48907812860420674}"
2023-08-23,2023-09-22,2023-09-22,2023-09-29,ok,-3.5387016540197758,9.97611117362976,0.9752314814814815,0.9737103174603174,-30.82126335193103,-34.917056779559815,-0.05379523764463334,-17.414059881234238,0.3392857142857143,0.19307848418886037,56,281060.36393613275,"{'rsi_window': 14, 'rsi_lower': 32, 'rsi_upper': 55, 'macd_fast': 7, 'macd_slow': 40, 'macd_signal': 15, 'bb_window': 23, 'bb_std': 2.1835949441815834, 'bb_lower_pct': 0.2412531950866993, 'bb_upper_pct': 0.8885214645848994, 'sl': 0.0030596830502118166, 'tp': 0.05869512800225473, 'capital_fraction': 0.4892798251424868}"
2023-08-30,2023-09-29,2023-09-29,2023-10-06,ok,-2.8615569610605163,10.203748941421509,0.9767361111111111,0.9692460317460317,-46.065807645674674,-50.71060371489685,-0.0897530917767958,-11.063015035825172,0.3103448275862069,0.21698354316746385,87,255987.00737167423,"{'rsi_window': 6, 'rsi_lower': 45, 'rsi_upper': 81, 'macd_fast': 7, 'macd_slow': 31, 'macd_signal': 5, 'bb_window': 23, 'bb_std': 1.556511188130235, 'bb_lower_pct': 0.07285214600283452, 'bb_upper_pct': 0.7950898723949575, 'sl': 0.0031045780754583086, 'tp': 0.05858718640540299, 'capital_fraction': 0.46094781543764757}"
2023-09-06,2023-10-06,2023-10-06,2023-10-13,ok,47.46726617577309,9.788387060165405,0.9746527777777778,0.9915674603174603,-21.5135536362219,-16.155354024403344,-0.007173879634079117,-44.58348827378997,0.0,0.0,5,254150.5873929017,"{'rsi_window': 12, 'rsi_lower': 25, 'rsi_upper': 83, 'macd_fast': 20, 'macd_slow': 31, 'macd_signal': 5, 'bb_window': 14, 'bb_std': 2.804054823200708, 'bb_lower_pct': 0.001462601758418369, 'bb_upper_pct': 0.9861922920061523, 'sl': 0.005240054554263367, 'tp': 0.040080247046119406, 'capital_fraction': 0.1860619470037085}"
2023-09-13,2023-10-13,2023-10-13,2023-10-20,ok,33.00853090122996,9.86897897720337,0.9780092592592593,0.998015873015873,3.2565421444012346,2.7682241948465576,-0.015152662973054953,18.083503415826485,0.6666666666666666,1.454329790986038,3,255303.50679663173,"{'rsi_window': 17, 'rsi_lower': 32, 'rsi_upper': 77, 'macd_fast': 10, 'macd_slow': 31, 'macd_signal': 10, 'bb_window': 11, 'bb_std': 2.6642183596252047, 'bb_lower_pct': 0.25113372316440086, 'bb_upper_pct': 0.9944405919205132, 'sl': 0.021539014938811784, 'tp': 0.02907147105341054, 'capital_fraction': 0.4104210819352594}"
2023-09-20,2023-10-20,2023-10-20,2023-10-27,ok,71.33059909686739,9.940961122512817,0.9825231481481481,0.9737103174603174,-17.927177329166224,-17.594720667306447,-0.05289147103691416,-17.369582384927977,0.4166666666666667,0.22442757450356748,12,243218.75253194745,"{'rsi_window': 19, 'rsi_lower': 24, 'rsi_upper': 75, 'macd_fast': 5, 'macd_slow': 36, 'macd_signal': 6, 'bb_window': 40, 'bb_std': 2.666663960988683, 'bb_lower_pct': 0.08585432440930588, 'bb_upper_pct': 0.9999426445910761, 'sl': 0.02197205619550143, 'tp': 0.055623284144559214, 'capital_fraction': 0.43365509701325394}"
2023-09-27,2023-10-27,2023-10-27,2023-11-03,ok,140.73875185509908,10.231804847717285,0.9818287037037037,1.0024801587301588,-13.49466889556974,-14.278295318649226,-0.02608494540083417,-27.082724808213687,0.2,0.04984459218396673,5,237729.7940422498,"{'rsi_window': 17, 'rsi_lower': 29, 'rsi_upper': 82, 'macd_fast': 16, 'macd_slow': 29, 'macd_signal': 14, 'bb_window': 25, 'bb_std': 2.9534877128314885, 'bb_lower_pct': 0.1987602546046519, 'bb_upper_pct': 0.9033654715915205, 'sl': 0.020245375379253888, 'tp': 0.04153107129759361, 'capital_fraction': 0.4238320005481808}"
2023-10-04,2023-11-03,2023-11-03,2023-11-10,ok,58.13471502453789,10.20065188407898,0.9890046296296297,0.9920634920634921,12.516598187739833,18.349493813386943,-0.004550129276951309,228.79956748185606,1.0,inf,2,240883.4628266533,"{'rsi_window': 20, 'rsi_lower': 22, 'rsi_upper': 81, 'macd_fast': 17, 'macd_slow': 38, 'macd_signal': 15, 'bb_window': 36, 'bb_std': 2.952047671566348, 'bb_lower_pct': 0.27771570772378384, 'bb_upper_pct': 0.9314402296641635, 'sl': 0.02821839692133182, 'tp': 0.05905185614517036, 'capital_fraction': 0.21048400660318278}"
2023-10-11,2023-11-10,2023-11-10,2023-11-17,ok,224.39368894669403,10.401592016220093,0.9912037037037037,1.0,-14.282358283580065,-15.723025836802426,-0.04373161548866289,-19.504787839634663,0.2857142857142857,0.3921041476040448,7,232379.75634014996,"{'rsi_window': 27, 'rsi_lower': 44, 'rsi_upper': 74, 'macd_fast': 18, 'macd_slow': 33, 'macd_signal': 6, 'bb_window': 27, 'bb_std': 2.5490260641585523, 'bb_lower_pct': 0.23113897230932115, 'bb_upper_pct': 0.9344098017976579, 'sl': 0.029958756885544252, 'tp': 0.05094610591419388, 'capital_fraction': 0.46978538940334397}"
