entry_time,exit_time,type,entry,exit,qty,pnl,reason
2022-07-16 15:45:00,2022-07-16 16:15:00,short,20892.43164,21125.70797133899,5.614633978136407,-1604.6568091807871,stop_loss
2022-07-16 16:45:00,2022-07-16 17:00:00,short,21187.568359,21424.140066015603,5.527003417794538,-1601.9264558576297,stop_loss
2022-07-16 17:10:00,2022-07-18 05:40:00,short,21387.77539,21626.58252669199,5.465949888614205,-1599.2007482813042,stop_loss
2022-07-18 06:10:00,2022-07-18 06:35:00,short,21791.789062,22035.10724981514,5.355484718997695,-1596.479678546976,stop_loss
2022-07-18 06:50:00,2022-07-18 15:55:00,short,22208.310546,22456.2794420422,5.246099938498779,-1593.7632387632673,stop_loss
2022-07-18 19:30:00,2022-07-19 00:30:00,long,21703.423828,22579.251953,5.359005964295943,4396.929241041429,opposite_signal
2022-07-19 00:30:00,2022-07-19 15:30:00,short,22579.251953,22831.36262880521,5.175356835990514,-1598.532877707787,stop_loss
2022-07-19 15:50:00,2022-07-19 16:05:00,short,22886.761718,23142.305921843796,5.097132362668273,-1595.8129443676196,stop_loss
2022-07-19 16:15:00,2022-07-19 16:35:00,short,23094.511718,23352.375573221423,5.042685528538201,-1593.0976390444914,stop_loss
2022-07-19 16:40:00,2022-07-19 19:15:00,short,23316.558593,23576.901732647373,4.986164810973438,-1590.3869538637205,stop_loss
2022-07-20 06:40:00,2022-07-20 13:35:00,short,23649.839843,23913.904264527995,4.907533659699722,-1587.6808809640618,stop_loss
2022-07-20 20:40:00,2022-07-21 02:55:00,long,23060.683593,22803.197448761777,5.024348142495214,-1581.7451624213236,stop_loss
2022-07-21 03:15:00,2022-07-21 14:25:00,long,22811.449218,22556.745922673064,5.070618603757477,-1579.0592855970986,stop_loss
2022-07-21 17:05:00,2022-07-21 23:10:00,short,23084.095703,23106.125,5.0022210251536245,-399.0125290690495,forced_close
2022-07-22 07:30:00,2022-07-22 12:35:00,short,23246.783203,23612.410016874583,12.149886304031035,-5153.991555681431,stop_loss
2022-07-22 12:50:00,2022-07-22 21:05:00,short,23664.037109,22639.236328,11.8693618533194,11476.743412982167,opposite_signal
2022-07-22 21:05:00,2022-07-23 12:05:00,long,22639.236328,22283.16504816408,12.560947962207024,-5177.927749384665,stop_loss
2022-07-23 12:15:00,2022-07-24 06:10:00,long,22277.033203,22715.238281,12.694429627877742,4848.824495059701,opposite_signal
2022-07-24 06:10:00,2022-07-25 01:05:00,short,22715.238281,22314.050781,12.514510947825878,4316.265947206876,opposite_signal
2022-07-25 01:05:00,2022-07-25 03:05:00,long,22314.050781,21963.094039138192,12.798387461147456,-5200.025433301185,stop_loss
2022-07-25 03:05:00,2022-07-25 22:40:00,long,21963.414062,21617.972155686657,12.93064465299528,-5171.205812123438,stop_loss
2022-07-26 00:40:00,2022-07-27 16:55:00,long,21053.476562,21618.103515,13.414749277301773,6858.793324702764,opposite_signal
2022-07-27 16:55:00,2022-07-27 18:00:00,short,21618.103515,21958.114356120604,13.160949305701608,-5191.745936297289,stop_loss
2022-07-27 18:35:00,2022-07-27 18:40:00,short,22027.958984,22374.416056754933,12.844336582197549,-5162.9100663377885,stop_loss
2022-07-27 19:20:00,2022-07-28 02:45:00,short,22818.019531,23176.902723878527,12.330739350491793,-5134.2343558711755,stop_loss
2022-07-28 03:15:00,2022-07-28 15:40:00,short,23248.068359,23613.71538588597,12.035421917313572,-5105.717915343464,stop_loss
2022-07-28 16:05:00,2022-07-28 22:45:00,short,23751.865234,23946.685546,11.714711606260996,-2980.7322281521556,forced_close
2022-07-29 03:50:00,2022-07-29 04:35:00,short,23881.558593,23971.37192089598,18.19260113188328,-2722.149648027395,stop_loss
2022-07-29 04:55:00,2022-07-29 06:35:00,short,23992.972656,24083.204987862304,18.054023213362367,-2714.017148027847,stop_loss
2022-07-29 06:50:00,2022-07-29 07:50:00,short,24137.738281,23919.757812,17.892131127875384,2825.3213574471656,opposite_signal
2022-07-29 07:50:00,2022-07-29 10:10:00,long,23919.757812,24074.667968,18.111502680901197,1719.0917417143746,opposite_signal
2022-07-29 10:10:00,2022-07-29 11:55:00,short,24074.667968,23698.914062,18.02901130156894,5697.833354963578,opposite_signal
2022-07-29 11:55:00,2022-07-29 13:20:00,long,23698.914062,23609.78762030901,18.429507778443565,-2732.401557461836,stop_loss
2022-07-29 13:20:00,2022-07-29 14:35:00,long,23522.232421,24078.201171,18.51254763158652,9190.891348353529,opposite_signal
2022-07-29 14:35:00,2022-07-29 14:40:00,short,24078.201171,24168.75402869959,18.267098811350216,-2755.8028717231587,stop_loss
2022-07-29 14:40:00,2022-07-29 16:50:00,short,24168.634765,23730.458984,18.144378158264402,6864.052982231793,opposite_signal
2022-07-29 16:50:00,2022-07-29 23:05:00,long,23730.458984,23936.339843,18.61733015781131,2723.666261016522,opposite_signal
2022-07-29 23:05:00,2022-07-29 23:15:00,short,23936.339843,24026.35919121704,18.511455818454976,-2776.2134174580483,stop_loss
2022-07-30 04:15:00,2022-07-30 08:30:00,long,23798.929687,23896.099609,18.562714365680073,697.0510001659408,opposite_signal
2022-07-30 08:30:00,2022-07-30 12:30:00,short,23896.099609,23985.96762248247,18.50114083209699,-2770.001860216925,stop_loss
2022-07-30 13:20:00,2022-07-30 20:25:00,short,24527.578125,23961.199218,17.970967223211083,9089.138988209299,opposite_signal
2022-07-30 20:25:00,2022-07-30 22:00:00,long,23961.199218,23871.086379101045,18.576625171810303,-2784.695482204049,stop_loss
2022-07-30 22:30:00,2022-07-31 01:00:00,long,23661.236328,23751.74414,18.756010990742745,585.9675381679762,opposite_signal
2022-07-31 01:00:00,2022-07-31 02:20:00,short,23751.74414,23841.069264080154,18.69630327054166,-2782.3117006075627,stop_loss
2022-07-31 05:10:00,2022-07-31 06:20:00,short,23809.796875,23744.925781,18.594998634200756,100.92790078143184,opposite_signal
2022-07-31 06:20:00,2022-07-31 09:15:00,long,23744.925781,23655.62629927942,18.647826876279723,-2770.1378865582947,stop_loss
2022-07-31 10:50:00,2022-07-31 18:05:00,short,23794.248046,23771.140625,18.55366043866517,-674.4128446962893,opposite_signal
2022-07-31 18:05:00,2022-07-31 18:30:00,long,23771.140625,23681.742554974528,18.55816806541923,-2759.8626348101748,stop_loss
2022-07-31 20:50:00,2022-07-31 22:45:00,short,23811.142578,23299.320312,18.47172408252211,8366.475336963253,opposite_signal
2022-07-31 22:45:00,2022-08-01 02:20:00,long,23299.320312,23434.570312,19.04871819914904,1463.5632453768708,opposite_signal
2022-08-01 02:20:00,2022-08-01 04:10:00,short,23434.570312,23378.398437,18.968559786378098,-44.468676366112845,opposite_signal
2022-08-01 04:10:00,2022-08-01 06:25:00,long,23378.398437,23290.477384597645,19.013229050930676,-2780.8206396566943,stop_loss
2022-08-01 06:40:00,2022-08-01 08:20:00,long,23214.9375,23345.658203,19.089988246782813,1384.4051529643234,opposite_signal
2022-08-01 08:20:00,2022-08-01 11:20:00,short,23345.658203,23075.316406,19.0113723465159,4036.410522368339,opposite_signal
2022-08-01 11:20:00,2022-08-01 12:15:00,long,23075.316406,23208.34375,19.31751001133632,1452.1507139704245,opposite_signal
2022-08-01 12:15:00,2022-08-01 13:40:00,short,23208.34375,23020.05664,19.236619377550078,2510.409790349652,opposite_signal
2022-08-01 13:40:00,2022-08-01 14:25:00,long,23020.05664,23405.761718,19.445959850958587,6371.912211301947,opposite_signal
2022-08-01 14:25:00,2022-08-01 16:30:00,short,23405.761718,23252.867187,19.255317530267465,1820.9993491804923,opposite_signal
2022-08-01 16:30:00,2022-08-01 17:05:00,long,23252.867187,23165.418230222123,19.419268400517797,-2824.95619202596,stop_loss
2022-08-01 17:05:00,2022-08-01 17:25:00,long,23163.802734,23076.688729184745,19.435783881891926,-2816.5292190140594,stop_loss
2022-08-01 17:55:00,2022-08-01 20:45:00,long,22949.304687,23036.589843,19.55892271924443,582.9104241317341,opposite_signal
2022-08-01 20:45:00,2022-08-01 22:50:00,short,23036.589843,23123.22542790613,19.49687975582344,-2814.089041350083,stop_loss
2022-08-01 23:25:00,2022-08-02 02:00:00,short,23330.416015,23011.884765,19.19381970778743,5001.9741762769445,opposite_signal
2022-08-02 02:00:00,2022-08-02 02:35:00,long,23011.884765,22925.342090498463,19.56314580660102,-2816.392793423035,stop_loss
2022-08-02 02:35:00,2022-08-02 03:15:00,long,22930.25,22844.014336026612,19.574227712560173,-2807.991365419302,stop_loss
2022-08-02 03:20:00,2022-08-02 05:55:00,long,22871.046875,22878.580078,19.56635485522714,-971.5444712263843,opposite_signal
2022-08-02 05:55:00,2022-08-02 07:50:00,short,22878.580078,22865.935546,19.539663843746983,-870.2206677435186,opposite_signal
2022-08-02 07:50:00,2022-08-02 09:25:00,long,22865.935546,22779.94175464657,19.532322282904385,-2794.1209299467127,stop_loss
2022-08-02 09:55:00,2022-08-02 11:40:00,long,22738.771484,22939.027343,19.582962980507524,2803.469769101486,opposite_signal
2022-08-02 11:40:00,2022-08-02 14:50:00,short,22939.027343,23025.29601664409,19.47027977478677,-2798.3480059889694,stop_loss
2022-08-02 15:10:00,2022-08-02 16:20:00,short,23011.054687,23097.594239759408,19.351349532942884,-2789.987861213702,stop_loss
2022-08-02 16:50:00,2022-08-02 18:55:00,short,23336.83789,23065.498046,19.02419826606647,4058.563941170657,opposite_signal
2022-08-02 18:55:00,2022-08-02 19:05:00,long,23065.498046,22978.75374365381,19.331897720879496,-2789.58543861559,stop_loss
2022-08-02 19:25:00,2022-08-02 22:25:00,long,22985.662109,23095.199218,19.341174834788124,1004.5038817373417,opposite_signal
2022-08-02 22:25:00,2022-08-03 00:25:00,short,23095.199218,22919.277343,19.270181490128568,2281.66231620404,opposite_signal
2022-08-03 00:25:00,2022-08-03 00:40:00,long,22919.277343,22833.082944793972,19.465562711544877,-2791.0667616423957,stop_loss
2022-08-03 00:55:00,2022-08-03 06:10:00,long,22811.550781,23005.136718,19.499147111979802,2658.027752215192,opposite_signal
2022-08-03 06:10:00,2022-08-03 08:10:00,short,23005.136718,23091.65401457005,19.390156197769354,-2794.8638599524834,stop_loss
2022-08-03 08:10:00,2022-08-03 08:25:00,short,23082.384765,23169.192574609533,19.267529867616872,-2786.5141241632464,stop_loss
2022-08-03 08:45:00,2022-08-03 09:10:00,short,23215.486328,23302.794703528405,19.09983088540027,-2778.189333448719,stop_loss
2022-08-03 09:25:00,2022-08-03 12:15:00,short,23362.455078,23450.316170910013,18.922975161542393,-2769.889413284778,stop_loss
2022-08-03 13:20:00,2022-08-03 17:20:00,long,23337.570312,23472.11914,18.886559450001055,1436.0719606108419,opposite_signal
2022-08-03 17:20:00,2022-08-03 21:05:00,short,23472.11914,23350.117187,18.807469371299778,1193.788274766472,opposite_signal
2022-08-03 21:05:00,2022-08-03 22:15:00,long,23350.117187,23262.302494204356,18.93011432994279,-2765.315216670938,stop_loss
2022-08-03 22:15:00,2022-08-03 22:20:00,long,23257.785156,23170.31770381444,18.94857219025446,-2757.0661554054655,stop_loss
2022-08-03 23:20:00,2022-08-04 00:50:00,long,22813.203125,22995.61914,19.26021457828961,2410.5119084131866,opposite_signal
2022-08-04 00:50:00,2022-08-04 01:05:00,short,22995.61914,23082.100643037127,19.15741312133416,-2760.174273002074,stop_loss
2022-08-04 01:20:00,2022-08-04 01:40:00,short,23097.636718,23184.501886874867,19.01581817987997,-2751.928173346883,stop_loss
2022-08-04 01:50:00,2022-08-04 03:40:00,short,23183.984375,23128.623046,18.888395947519324,-47.77688057946477,opposite_signal
2022-08-04 03:40:00,2022-08-04 06:20:00,long,23128.623046,23041.64134431066,18.93262277271877,-2739.4469949864706,stop_loss
2022-08-04 06:40:00,2022-08-04 09:35:00,long,22938.130859,22851.865556836514,19.03290489034772,-2731.275099804728,stop_loss
2022-08-04 09:40:00,2022-08-04 13:15:00,long,22834.791015,22941.105468,19.062006167949306,935.8412324502641,opposite_signal
2022-08-04 13:15:00,2022-08-04 13:45:00,short,22941.105468,23027.381957018504,18.993119523420653,-2730.0158879573046,stop_loss
2022-08-04 17:40:00,2022-08-04 18:15:00,long,22593.785156,22508.814862845775,19.227474269820437,-2717.7754770274487,stop_loss
2022-08-04 18:15:00,2022-08-04 22:40:00,long,22507.501953,22605.326171,19.243607076215905,797.3238905862195,forced_close
2022-08-05 03:55:00,2022-08-05 19:00:00,short,23152.484375,22808.767578,12.117375132273054,3468.7832041830843,opposite_signal
2022-08-05 19:00:00,2022-08-05 22:45:00,long,22808.767578,23212.550781,12.346907271194034,4275.197577260909,opposite_signal
2022-08-05 22:45:00,2022-08-07 09:15:00,short,23212.550781,22944.34375,12.18896556196078,2565.910266978,opposite_signal
2022-08-07 09:15:00,2022-08-07 11:50:00,long,22944.34375,23024.818359,12.365957194835866,284.5797065122068,opposite_signal
2022-08-07 11:50:00,2022-08-08 06:25:00,short,23024.818359,23608.651457033688,12.326550597696103,-7915.185505063751,stop_loss
2022-08-08 06:50:00,2022-08-08 16:30:00,short,23711.099609,23882.859375,11.866767842832077,-2744.216345341653,opposite_signal
2022-08-08 16:30:00,2022-08-09 04:15:00,long,23882.859375,23838.771484,11.745967998341278,-1218.5258929234362,opposite_signal
2022-08-09 04:15:00,2022-08-09 10:40:00,short,23838.771484,23391.898437,11.751918023149958,4557.801713736691,opposite_signal
2022-08-09 10:40:00,2022-08-09 21:50:00,long,23391.898437,23198.277343,12.036549279482081,-3031.5110228728395,opposite_signal
2022-08-09 21:50:00,2022-08-10 01:05:00,short,23198.277343,22828.123046,12.096685804770411,3781.6815998068123,opposite_signal
2022-08-10 01:05:00,2022-08-10 11:30:00,long,22828.123046,23179.714843,12.343950745943836,3630.1337188094144,opposite_signal
2022-08-10 11:30:00,2022-08-10 12:45:00,short,23179.714843,23767.475602599494,12.205042983765807,-7889.885931777121,stop_loss
2022-08-10 13:20:00,2022-08-10 19:05:00,short,24009.201171,23590.996093,11.681969209557607,4190.378795967981,opposite_signal
2022-08-10 19:05:00,2022-08-11 00:25:00,long,23590.996093,23998.453125,11.943871216289468,4156.1115004870935,opposite_signal
2022-08-11 00:25:00,2022-08-11 05:40:00,short,23998.453125,24606.97437444162,11.794523333176993,-7893.815386224703,stop_loss
2022-08-11 05:50:00,2022-08-11 16:15:00,short,24622.601562,24334.783203,11.396620088973558,2582.720598759304,opposite_signal
2022-08-11 16:15:00,2022-08-11 21:55:00,long,24334.783203,24203.859375,11.564163576200244,-2215.660566187682,forced_close
2022-08-13 03:50:00,2022-08-13 09:15:00,short,24729.25,24427.664062,3.6614846556844847,879.2681761586957,opposite_signal
2022-08-13 09:15:00,2022-08-14 04:20:00,long,24427.664062,24622.003906,3.7102721857760566,493.5691943022385,opposite_signal
2022-08-14 04:20:00,2022-08-14 11:45:00,short,24622.003906,24568.935546,3.6829824074425286,-31.011869487277366,opposite_signal
2022-08-14 11:45:00,2022-08-14 20:20:00,long,24568.935546,24335.080078,3.6908119383731064,-1088.7359590225408,opposite_signal
2022-08-14 20:20:00,2022-08-15 02:20:00,short,24335.080078,24741.538984230778,3.721827049828424,-1741.0881122783064,stop_loss
2022-08-15 02:35:00,2022-08-15 07:15:00,short,24810.269531,24128.861814471296,3.6435585503500714,2259.8581737570607,take_profit
2022-08-15 07:15:00,2022-08-16 15:05:00,long,24137.820312,23734.65615509713,3.7543817561458868,-1738.2965957450597,stop_loss
2022-08-16 15:05:00,2022-08-17 06:40:00,long,23748.371093,24370.71289,3.8086646064535885,2141.204360274339,opposite_signal
2022-08-17 06:40:00,2022-08-17 08:15:00,short,24370.71289,23819.957031,3.7201494197201197,1824.7984733381306,opposite_signal
2022-08-17 08:15:00,2022-08-17 13:50:00,long,23819.957031,23422.102014692195,3.8137900313967976,-1742.5496124498247,stop_loss
2022-08-19 07:05:00,2022-08-19 11:05:00,long,21994.029296,21554.54835254288,14.969338720281023,-7393.605865727697,stop_loss
2022-08-19 18:15:00,2022-08-20 00:00:00,long,21420.007812,20991.996867966714,15.245746329053022,-7333.599609611705,stop_loss
2022-08-20 10:15:00,2022-08-21 09:50:00,long,21188.716796,21456.386718,15.287080672236916,3276.9927690273626,opposite_signal
2022-08-21 09:50:00,2022-08-21 13:45:00,short,21456.386718,21424.535156,15.151569609775741,-329.54043205849763,opposite_signal
2022-08-21 13:45:00,2022-08-22 08:20:00,long,21424.535156,20996.433747350813,15.16853634276431,-7298.001786116003,stop_loss
2022-08-22 08:30:00,2022-08-23 00:35:00,long,20950.203125,21430.724609,15.386071480992316,6578.242921543901,opposite_signal
2022-08-23 00:35:00,2022-08-23 02:25:00,short,21430.724609,21298.007812,15.152017642470648,1201.6441152419604,opposite_signal
2022-08-23 02:25:00,2022-08-23 08:35:00,long,21298.007812,21474.126953,15.26682672042105,1872.5369453967005,opposite_signal
2022-08-23 08:35:00,2022-08-24 01:40:00,short,21474.126953,21355.013671,15.173130685009538,995.0062093381168,opposite_signal
2022-08-24 01:40:00,2022-08-24 05:20:00,long,21355.013671,21345.679687,15.274601905137262,-957.8680049349188,opposite_signal
2022-08-24 05:20:00,2022-08-24 16:10:00,short,21345.679687,21772.205419112324,15.265063527068857,-7333.6889657462625,stop_loss
2022-08-24 16:25:00,2022-08-24 22:40:00,short,21749.927734,21505.998046,14.85948577131581,2821.218710971254,opposite_signal
2022-08-24 22:40:00,2022-08-25 02:15:00,long,21505.998046,21545.130859,15.075437883272459,-221.32398293588432,opposite_signal
2022-08-25 02:15:00,2022-08-25 09:45:00,short,21545.130859,21671.316406,15.044343555095296,-2711.082570612287,opposite_signal
2022-08-25 09:45:00,2022-08-25 23:30:00,long,21671.316406,21604.125,14.911533386041645,-1808.5558804756772,forced_close
2022-08-26 05:40:00,2022-08-26 15:05:00,long,21421.109375,20958.920191795925,16.15799714836656,-8324.022000327283,stop_loss
2022-08-26 15:30:00,2022-08-27 00:00:00,long,20820.220703,20370.996499323657,16.469255701630054,-8246.374138664876,stop_loss
2022-08-27 00:25:00,2022-08-29 00:00:00,long,20262.941406,19825.741251059324,16.76434648645989,-8169.4505891703175,stop_loss
2022-08-29 00:25:00,2022-08-29 14:35:00,long,19629.193359,20298.685546,17.14417058444978,10622.22530010613,opposite_signal
2022-08-29 14:35:00,2022-08-30 15:10:00,short,20298.685546,19808.005859,16.781694629740883,7393.113858540881,opposite_signal
2022-08-30 15:10:00,2022-08-31 02:25:00,long,19808.005859,20346.115234,17.342177385803637,8461.538370756622,opposite_signal
2022-08-31 02:25:00,2022-08-31 06:50:00,short,20346.115234,20251.113281,17.044825127878816,754.325849798558,opposite_signal
2022-08-31 06:50:00,2022-09-01 14:45:00,long,20251.113281,19814.168333730267,17.139233583320785,-8347.261789528246,stop_loss
2022-09-01 16:35:00,2022-09-01 23:55:00,long,19733.027343,20124.507812,17.42514491291784,5953.44974546752,forced_close
2022-09-02 17:25:00,2022-09-03 09:50:00,long,19994.705078,19780.418123653253,19.496125812628133,-5147.091429639329,stop_loss
2022-09-03 15:50:00,2022-09-06 01:10:00,long,19793.152343,20125.173828,19.58106767327853,5524.280859069437,opposite_signal
2022-09-06 01:10:00,2022-09-06 14:15:00,short,20125.173828,19738.539062,19.377921604679493,6526.583306124246,opposite_signal
2022-09-06 14:15:00,2022-09-06 17:05:00,long,19738.539062,19526.99748625032,19.901920130490634,-5186.908010178464,stop_loss
2022-09-06 17:40:00,2022-09-06 19:30:00,long,19145.798828,18940.609759024846,20.39973413428481,-5156.993215985852,stop_loss
2022-09-06 19:30:00,2022-09-07 00:20:00,long,18977.623046,18774.236348001516,20.461817034931983,-5127.250951344638,stop_loss
2022-09-07 05:10:00,2022-09-07 18:45:00,short,18758.824218,18959.866008470024,20.581091970047225,-5108.024370162374,stop_loss
2022-09-07 19:15:00,2022-09-07 20:45:00,short,19131.001953,19336.032441127612,20.064078268239015,-5078.504747206207,stop_loss
2022-09-07 21:15:00,2022-09-08 23:40:00,short,19400.220703,19323.626953,19.671304491446424,554.5132304897747,forced_close
2022-09-09 03:10:00,2022-09-09 04:00:00,short,19397.746093,19937.411469407776,13.903478922317452,-8186.845603583724,stop_loss
2022-09-09 04:25:00,2022-09-09 08:55:00,short,20220.40039,20782.952860543115,13.212923834482858,-8110.180675508633,stop_loss
2022-09-09 09:05:00,2022-09-09 16:30:00,short,20724.482421,21301.05897545966,12.770823965662471,-8034.233668777301,stop_loss
2022-09-09 16:30:00,2022-09-10 13:25:00,short,21279.757812,21234.08789,12.321110717398899,-92.06808447896071,opposite_signal
2022-09-10 13:25:00,2022-09-10 18:10:00,long,21234.08789,21326.808593,12.346273195214831,487.9195608249384,opposite_signal
2022-09-10 18:10:00,2022-09-12 01:40:00,short,21326.808593,21920.142485078897,12.299654040146548,-7962.704773553456,stop_loss
2022-09-12 02:05:00,2022-09-12 16:05:00,short,22069.017578,22145.542968,11.774695798093394,-1551.829438424903,opposite_signal
2022-09-12 16:05:00,2022-09-12 18:00:00,long,22145.542968,22322.763671,11.712390531446777,1424.640366758411,opposite_signal
2022-09-12 18:00:00,2022-09-13 13:10:00,short,22322.763671,21450.875,11.639093441550623,9511.136873937843,opposite_signal
2022-09-13 13:10:00,2022-09-13 16:25:00,long,21450.875,20854.089452047672,12.248955061485887,-7957.738868775906,stop_loss
2022-09-13 16:25:00,2022-09-13 19:05:00,long,20832.279296,20252.703720888996,12.494837132200042,-7883.390131032215,stop_loss
2022-09-13 19:25:00,2022-09-14 01:45:00,long,20269.455078,20277.287109,12.721802563964719,-545.147008836868,opposite_signal
2022-09-14 01:45:00,2022-09-14 18:30:00,short,20277.287109,19926.716796,12.70859523177992,3816.5856927884656,opposite_signal
2022-09-14 18:30:00,2022-09-14 22:45:00,long,19926.716796,20296.878906,12.991262325512103,4155.678969675053,opposite_signal
2022-09-14 22:45:00,2022-09-15 01:25:00,short,20296.878906,20078.15039,12.817496892669848,2156.668558489656,opposite_signal
2022-09-15 01:25:00,2022-09-15 06:10:00,long,20078.15039,20130.447265,12.990264722047721,26.44984083489294,opposite_signal
2022-09-15 06:10:00,2022-09-15 14:40:00,short,20130.447265,19933.5,12.956922651558672,1902.9486467551003,opposite_signal
2022-09-15 14:40:00,2022-09-15 23:55:00,long,19933.5,19695.634765,13.114389594926335,-3769.097253651284,forced_close
