entry_time,exit_time,type,entry,exit,qty,pnl,reason
2022-07-05 19:25:00,2022-07-05 20:15:00,short,20194.320312,20595.985443981215,11.924099471951878,-5397.479567315755,stop_loss
2022-07-05 20:25:00,2022-07-06 02:10:00,short,20587.435546,19875.949218,11.631458486515994,7687.313462722703,opposite_signal
2022-07-06 02:10:00,2022-07-06 21:55:00,long,19875.949218,20342.689453,12.143640009496533,5057.424554671983,opposite_signal
2022-07-06 21:55:00,2022-07-07 14:30:00,short,20342.689453,20747.30564793758,11.926609265735133,-5438.279654983874,stop_loss
2022-07-07 14:50:00,2022-07-07 18:50:00,short,20848.689453,21263.36999046768,11.572526843854138,-5408.080324417983,stop_loss
2022-07-07 19:10:00,2022-07-08 01:25:00,short,21361.046875,21785.918204153146,11.23223085618786,-5378.048693864667,stop_loss
2022-07-08 09:20:00,2022-07-10 14:25:00,long,21388.105468,20962.695943296785,11.155725866335361,-5336.319451972148,stop_loss
2022-07-10 14:25:00,2022-07-11 01:35:00,long,21007.169921,20589.33720623137,11.295086960785223,-5306.752054956421,stop_loss
2022-07-11 02:05:00,2022-07-11 22:10:00,long,20557.220703,20148.33748042722,11.478356398884378,-5277.348484520842,stop_loss
2022-07-11 22:25:00,2022-07-12 07:15:00,long,20116.972656,19716.84596928338,11.664562509120037,-5248.107832937601,stop_loss
2022-07-12 07:35:00,2022-07-13 00:05:00,long,19690.40625,19298.76397123163,11.851228738243224,-5219.029197508412,stop_loss
2022-07-13 13:35:00,2022-07-13 23:20:00,long,19029.394531,20061.011145397282,12.194951101352835,11984.632185723362,take_profit
2022-07-14 09:20:00,2022-07-15 08:45:00,long,19787.880859,20860.616338029748,11.87755444700525,12137.96813610175,take_profit
2022-07-15 19:50:00,2022-07-16 01:15:00,short,21085.826171,20691.291015,11.289039121103665,3864.393422885149,opposite_signal
2022-07-16 01:15:00,2022-07-18 06:00:00,long,20691.291015,21813.00193174147,11.550564382261475,12342.708446853103,take_profit
2022-07-18 06:10:00,2022-07-18 06:40:00,short,21791.789062,22225.22785540637,11.10757337791881,-5425.606009206836,stop_loss
2022-07-18 06:50:00,2022-07-18 19:30:00,short,22208.310546,21703.423828,10.838723871935322,4877.393768487748,opposite_signal
2022-07-18 19:30:00,2022-07-19 15:35:00,long,21703.423828,22880.00422701357,11.146539954887624,12493.611725066068,take_profit
2022-07-20 20:30:00,2022-07-21 11:30:00,long,23125.65039,22665.68108811014,10.594870579764388,-5479.7567625447045,stop_loss
2022-07-21 11:50:00,2022-07-22 07:30:00,long,22660.742187,23246.783203,10.752326872501174,5684.288666098523,opposite_signal
2022-07-22 07:30:00,2022-07-22 17:50:00,short,23246.783203,23006.18164,10.541843228526057,1926.8945773975452,opposite_signal
2022-07-22 17:50:00,2022-07-23 10:40:00,long,23006.18164,22548.588572145007,10.672840917820524,-5491.5665377164,stop_loss
2022-07-24 04:15:00,2022-07-25 03:20:00,long,22326.953125,21882.869915704632,10.936594162187083,-5461.138950027893,stop_loss
2022-07-25 03:20:00,2022-07-26 00:00:00,long,21923.642578,21487.581217501094,11.076073283409166,-5430.879955050779,stop_loss
2022-07-26 00:30:00,2022-07-27 18:40:00,long,21121.376953,22266.403577371406,11.43308106383213,12471.11220170499,take_profit
2022-07-27 19:05:00,2022-07-28 02:15:00,short,22616.242187,22756.527343,10.813999553197213,-2130.3700010851453,opposite_signal
2022-07-28 02:15:00,2022-07-28 17:40:00,long,22756.527343,23990.198317385497,10.724142886389238,12603.415597285073,take_profit
2022-07-29 11:55:00,2022-07-30 13:20:00,long,23698.914062,24527.578125,10.429450282179245,8013.790892501873,opposite_signal
2022-07-30 13:20:00,2022-07-30 20:25:00,short,24527.578125,23961.199218,10.158035053419875,5137.608415889038,opposite_signal
2022-07-30 20:25:00,2022-07-31 22:20:00,long,23961.199218,23484.610845743315,10.451263201355523,-5600.786328132368,stop_loss
2022-07-31 22:45:00,2022-08-02 04:30:00,long,23299.320312,22835.896714493178,10.688605779980671,-5569.753577103403,stop_loss
2022-08-02 18:55:00,2022-08-03 09:25:00,long,23065.498046,23362.455078,10.73713593726671,2565.3389651344505,opposite_signal
2022-08-03 09:25:00,2022-08-03 23:20:00,short,23362.455078,22813.203125,10.627861211703545,5223.937918315428,opposite_signal
2022-08-03 23:20:00,2022-08-05 02:35:00,long,22813.203125,23032.185546,10.940468003816958,1768.8076605018464,opposite_signal
2022-08-05 02:35:00,2022-08-05 19:00:00,short,23032.185546,22808.767578,10.855475537274902,1803.2766046579995,opposite_signal
2022-08-05 19:00:00,2022-08-08 06:40:00,long,22808.767578,23672.408203,10.9813944669927,8845.943222669132,opposite_signal
2022-08-08 06:40:00,2022-08-08 11:55:00,short,23672.408203,24143.252520524322,10.673336797704547,-5663.420794106124,stop_loss
2022-08-09 10:20:00,2022-08-09 14:10:00,long,23476.195312,23009.25366985877,10.702778501650329,-5619.477299037726,stop_loss
2022-08-09 14:25:00,2022-08-10 13:10:00,long,23012.412109,23977.822265,10.857981200458326,9844.63147278199,opposite_signal
2022-08-10 13:10:00,2022-08-10 19:05:00,short,23977.822265,23590.996093,10.522526347701687,3444.708406224193,opposite_signal
2022-08-10 19:05:00,2022-08-14 07:25:00,long,23590.996093,24869.905071426718,10.73124103894895,13074.223500172871,take_profit
2022-08-14 07:45:00,2022-08-14 17:30:00,short,24936.625,24252.71875,10.2820529815708,6399.750998719656,opposite_signal
2022-08-14 17:30:00,2022-08-14 20:20:00,long,24252.71875,24335.080078,10.637371796160789,230.049966448411,opposite_signal
2022-08-14 20:20:00,2022-08-15 02:35:00,short,24335.080078,24819.10494243156,10.603711950748577,-5783.98126334548,stop_loss
2022-08-15 02:35:00,2022-08-15 06:45:00,short,24810.269531,24389.294921,10.34286403692854,3718.0026469751065,opposite_signal
2022-08-15 06:45:00,2022-08-16 05:15:00,long,24389.294921,23904.191723070082,10.559155180497298,-5759.702970100019,stop_loss
2022-08-16 14:50:00,2022-08-17 06:35:00,long,23771.953125,24389.74414,10.773344043406176,6007.09698358232,opposite_signal
2022-08-17 06:35:00,2022-08-17 08:05:00,short,24389.74414,23810.960937,10.561473634890634,5476.465443984701,opposite_signal
2022-08-17 08:05:00,2022-08-17 19:15:00,long,23810.960937,23337.360804903623,10.875175964990506,-5791.417642837335,stop_loss
2022-08-19 00:45:00,2022-08-19 06:35:00,long,22930.65625,22474.56538252975,11.230102183193608,-5759.328644742164,stop_loss
2022-08-19 07:05:00,2022-08-19 11:05:00,long,21994.029296,21556.56794332813,11.643468410922875,-5727.417444875702,stop_loss
2022-08-20 20:10:00,2022-08-26 18:10:00,long,21020.207031,20602.11500804828,12.115383222764246,-5695.683058096321,stop_loss
2022-08-27 00:25:00,2022-08-28 14:25:00,long,20262.941406,19859.911400116005,12.498521252829182,-5664.124504720724,stop_loss
2022-08-29 00:25:00,2022-08-29 14:35:00,long,19629.193359,20298.685546,12.830560980542932,7949.5889749076305,opposite_signal
2022-08-29 14:35:00,2022-08-30 15:10:00,short,20298.685546,19808.005859,12.504406195373978,5508.7701674661685,opposite_signal
2022-08-30 15:10:00,2022-08-31 02:15:00,long,19808.005859,20306.83789,12.883061765078855,5780.4813536291385,opposite_signal
2022-08-31 02:15:00,2022-08-31 15:20:00,short,20306.83789,20005.705078,12.637114266972093,3168.656989930075,opposite_signal
2022-08-31 15:20:00,2022-09-06 00:40:00,long,20005.705078,19952.908203,12.86657176879546,-1321.9777383075352,opposite_signal
2022-09-06 00:40:00,2022-09-06 13:30:00,short,19952.908203,19865.822265,12.884203554408021,480.74216613378303,opposite_signal
2022-09-06 13:30:00,2022-09-06 17:05:00,long,19865.822265,19470.690960816166,12.9466793458033,-5752.2348239028925,stop_loss
2022-09-06 17:35:00,2022-09-07 00:20:00,long,19152.140625,18771.204452204314,13.354714012005745,-5720.362929370223,stop_loss
2022-09-08 13:25:00,2022-09-09 03:55:00,long,19101.589843,19826.316406,13.31586474321445,9002.412470787418,opposite_signal
2022-09-09 03:55:00,2022-09-09 04:15:00,short,19826.316406,20220.661938450787,12.941610380873778,-5751.30672474774,stop_loss
2022-09-09 04:20:00,2022-09-09 06:15:00,short,20202.238281,20604.06090142422,12.630264951502507,-5719.369122420295,stop_loss
2022-09-11 14:25:00,2022-09-12 08:05:00,long,21514.18164,22180.902343,11.79420619018593,7219.255404956505,opposite_signal
2022-09-12 08:05:00,2022-09-13 11:20:00,short,22180.902343,22622.080601511105,11.520325140402882,-5727.69814640049,stop_loss
2022-09-13 13:05:00,2022-09-13 14:50:00,long,21501.880859,21074.208341200894,11.818138947434901,-5683.2559118571135,stop_loss
2022-09-13 15:05:00,2022-09-13 18:45:00,long,21013.537109,20595.57775083021,12.02578286764217,-5651.766214622877,stop_loss
2022-09-13 19:20:00,2022-09-14 18:15:00,long,20207.794921,19805.861778978397,12.435995900961172,-5620.450995020361,stop_loss
2022-09-15 00:40:00,2022-09-15 14:50:00,long,20209.183593,19807.222830285376,12.366240922127963,-5589.309286306536,stop_loss
2022-09-15 15:10:00,2022-09-19 02:15:00,long,19732.658203,19340.17553267519,12.59470082783175,-5558.340127095016,stop_loss
2022-09-19 02:40:00,2022-09-19 06:25:00,long,18876.300781,18500.85106408073,13.093131715103231,-5527.5425613260795,stop_loss
2022-09-19 06:30:00,2022-09-19 11:10:00,long,18495.890625,18762.298828,13.288383515424059,2921.257984941694,opposite_signal
2022-09-19 11:10:00,2022-09-19 14:15:00,short,18762.298828,19135.48104550407,13.138273117786012,-5525.359124439316,stop_loss
2022-09-19 14:55:00,2022-09-19 17:50:00,short,19294.564453,19001.433593,12.704891240778396,3116.0125829514413,opposite_signal
2022-09-19 17:50:00,2022-09-21 21:30:00,long,19001.433593,18623.49498382436,12.94151353554666,-5499.7520293159405,stop_loss
2022-09-21 21:45:00,2022-09-22 08:55:00,long,18546.144531,19185.597656,13.185748130887673,7809.766286487317,opposite_signal
2022-09-22 08:55:00,2022-09-23 09:45:00,short,19185.597656,19039.863281,12.84711594407723,1258.4077518208376,opposite_signal
2022-09-23 09:45:00,2022-09-23 14:05:00,long,19039.863281,18661.160305137884,12.961824059767036,-5519.523887280778,stop_loss
2022-09-23 14:30:00,2022-09-23 23:05:00,long,18655.814453,19306.660156,13.155359194615704,7937.846516489864,opposite_signal
2022-09-23 23:05:00,2022-09-24 22:25:00,short,19306.660156,18896.136718,12.81373764319238,4648.438860438849,opposite_signal
2022-09-24 22:25:00,2022-09-26 08:50:00,long,18896.136718,19179.847656,13.153063780109965,3105.6482489267105,opposite_signal
2022-09-26 08:50:00,2022-09-26 11:50:00,short,19179.847656,18877.236328,12.998616848552526,3315.1668903521886,opposite_signal
2022-09-26 11:50:00,2022-09-27 01:50:00,long,18877.236328,19785.820312,13.250498778271941,11398.80998898374,opposite_signal
2022-09-27 01:50:00,2022-09-27 03:25:00,short,19785.820312,20179.36037693864,12.78474971780913,-5669.992274839728,stop_loss
2022-09-27 05:20:00,2022-09-27 16:20:00,long,19994.097656,19596.414953647778,12.581316239884764,-5625.9977904766965,stop_loss
2022-09-27 17:00:00,2022-09-28 02:20:00,long,19141.705078,18760.976468286324,13.068755823651022,-5594.825348163668,stop_loss
2022-09-28 02:50:00,2022-09-28 21:30:00,long,18609.011718,19617.838648070156,13.368372290619856,12847.585518991636,take_profit
2022-09-29 00:55:00,2022-09-29 13:50:00,long,19427.345703,19040.935699826816,12.969094529184325,-5635.011330536083,stop_loss
2022-09-29 14:25:00,2022-09-30 15:05:00,long,18983.386718,20012.50916873876,13.198859494073472,12939.865941179209,take_profit
2022-09-30 15:15:00,2022-09-30 20:55:00,short,20108.384765,19411.289062,12.619850126167556,8173.82784454069,opposite_signal
2022-09-30 20:55:00,2022-10-02 23:10:00,long,19411.289062,19025.19842549659,13.177373305083528,-5720.775377001383,stop_loss
2022-10-02 23:30:00,2022-10-04 07:05:00,long,18987.117187,19846.958984,13.397111503666475,10869.06586916601,opposite_signal
2022-10-04 07:05:00,2022-10-04 20:30:00,short,19846.958984,20241.715097430424,12.952374728390607,-5762.08351880767,stop_loss
2022-10-05 13:45:00,2022-10-07 16:25:00,long,19878.521484,19483.13759228676,12.85999767182251,-5717.374482008559,stop_loss
2022-10-07 16:55:00,2022-10-11 00:15:00,long,19415.230468,19029.061436911546,13.09391133685168,-5685.695741123846,stop_loss
2022-10-11 00:30:00,2022-10-13 10:35:00,long,19023.138671,18644.76834771441,13.289748089831592,-5654.192525321043,stop_loss
2022-10-13 10:50:00,2022-10-13 13:15:00,long,18698.425781,18326.51399872014,13.445620658773342,-5622.863862053377,stop_loss
2022-10-13 13:15:00,2022-10-13 18:55:00,long,18341.417968,19335.738174907776,13.631384497143944,12911.971300960964,take_profit
2022-10-14 07:55:00,2022-10-14 18:40:00,long,19626.597656,19236.22453048535,12.901765365068709,-5663.251236811585,stop_loss
2022-10-15 21:20:00,2022-10-16 20:10:00,long,19093.578125,19365.039062,13.18845169578367,2946.1374360949403,opposite_signal
2022-10-16 20:10:00,2022-10-18 15:15:00,short,19365.039062,19408.173828,13.0412654429766,-1194.5966349460866,opposite_signal
2022-10-18 15:15:00,2022-10-20 00:50:00,long,19408.173828,19022.145153516427,12.997032344297315,-5641.577291594746,stop_loss
2022-10-20 01:15:00,2022-10-23 18:20:00,long,19004.380859,19465.974609,13.199641141819535,5458.1282448369675,opposite_signal
2022-10-23 18:20:00,2022-10-25 17:00:00,short,19465.974609,19853.15294130668,12.956105205217831,-5653.1016479450445,stop_loss
2022-10-27 20:35:00,2022-11-04 06:30:00,long,20406.867187,20595.759765,12.290113032353386,1691.6024847632425,opposite_signal
2022-11-04 06:30:00,2022-11-04 14:25:00,short,20595.759765,21005.40952970866,12.197743039286134,-5631.103032508652,stop_loss
2022-11-04 14:50:00,2022-11-05 00:10:00,short,21181.324218,21125.705078,11.794669782199739,32.262589854753514,opposite_signal
2022-11-05 00:10:00,2022-11-06 08:45:00,long,21125.705078,21230.111328,11.826100789367954,608.5886432482971,opposite_signal
2022-11-06 08:45:00,2022-11-06 19:20:00,short,21230.111328,21206.162109,11.775043785299914,-342.6081199083271,opposite_signal
2022-11-06 19:20:00,2022-11-07 07:25:00,long,21206.162109,20784.371438617047,11.78433941774678,-5589.062797603437,stop_loss
2022-11-07 08:10:00,2022-11-08 03:55:00,long,20673.746093,20262.54517983747,12.020848347559681,-5558.095004132729,stop_loss
2022-11-08 04:30:00,2022-11-08 15:25:00,long,19773.451171,19380.1571283377,12.498525976310425,-5527.2987965373295,stop_loss
2022-11-08 18:30:00,2022-11-08 19:25:00,long,18762.560546,18389.3731229236,13.09893969722665,-5496.673224096923,stop_loss
2022-11-08 19:25:00,2022-11-08 19:30:00,long,18409.642578,18043.474695071778,13.276080261612254,-5466.2173413587825,stop_loss
2022-11-08 19:40:00,2022-11-09 09:50:00,long,18194.99414,17833.095615576884,13.358272010375037,-5435.93020810883,stop_loss
2022-11-09 10:30:00,2022-11-09 16:30:00,long,17418.242187,17071.793262805964,13.876657026862024,-5405.810889342539,stop_loss
2022-11-09 21:35:00,2022-11-09 23:10:00,long,16071.085937,15751.431957354509,14.95653296188238,-5375.858455235919,stop_loss
2022-11-11 02:25:00,2022-11-11 14:30:00,long,17153.402343,16812.221084627377,13.93518883051271,-5346.071981117056,stop_loss
2022-11-11 14:45:00,2022-11-13 11:30:00,long,16590.654296,16630.68164,14.328033725487987,-21.48239234728311,opposite_signal
2022-11-13 11:30:00,2022-11-13 21:25:00,short,16630.68164,16382.471679,14.293228463881439,2957.8910012070664,opposite_signal
2022-11-13 21:25:00,2022-11-14 01:45:00,long,16382.471679,16056.62423538914,14.554514766391886,-5332.720555243297,stop_loss
2022-11-14 02:10:00,2022-11-14 13:15:00,long,16030.058593,16899.07598329905,14.792072395777538,12245.705472264593,take_profit
2022-11-14 20:55:00,2022-11-14 23:40:00,long,16275.61914,16676.585937,14.755295049790034,5308.6090093388475,opposite_signal
2022-11-14 23:40:00,2022-11-15 13:30:00,short,16676.585937,17008.28331467311,14.479386173200783,-5412.444711577929,stop_loss
2022-11-15 18:50:00,2022-11-19 22:45:00,long,16738.292968,16781.591796,14.345897668619882,20.06950979881617,opposite_signal
2022-11-19 22:45:00,2022-11-20 12:00:00,short,16781.591796,16541.677734,14.309179548964305,2836.9375809002254,opposite_signal
2022-11-20 12:00:00,2022-11-21 00:10:00,long,16541.677734,16212.663681159129,14.5592026716264,-5386.278645922138,stop_loss
2022-11-21 02:40:00,2022-11-21 21:45:00,long,16005.220703,15686.876783188109,14.96381935426592,-5356.43443577045,stop_loss
2022-11-22 17:40:00,2022-11-23 02:45:00,long,16119.929687,16458.332031,14.775015913836972,4398.219598719017,opposite_signal
2022-11-23 02:45:00,2022-11-23 05:30:00,short,16458.332031,16488.089843,14.537429481541293,-1031.2974493029417,opposite_signal
2022-11-23 05:30:00,2022-11-28 01:40:00,long,16488.089843,16160.141653579069,14.495696462650809,-5345.410976592713,stop_loss
2022-11-28 01:55:00,2022-11-29 05:05:00,long,16150.36914,16453.328125,14.716819216749437,3858.8142142766033,opposite_signal
2022-11-29 05:05:00,2022-11-29 13:10:00,short,16453.328125,16474.83789,14.503938131886038,-908.9614041389318,opposite_signal
2022-11-29 13:10:00,2022-11-30 01:10:00,long,16474.83789,16884.226562,14.471333003883473,5320.9621375510105,opposite_signal
2022-11-30 01:10:00,2022-12-03 07:30:00,short,16884.226562,16967.597656,14.198523699205035,-1784.553864513423,opposite_signal
2022-12-03 07:30:00,2022-12-08 19:05:00,long,16967.597656,17242.822265,14.102702511454146,3278.3365658860102,opposite_signal
2022-12-08 19:05:00,2022-12-09 03:40:00,short,17242.822265,17210.863281,13.924702115259725,-154.67730289478766,opposite_signal
2022-12-09 03:40:00,2022-12-12 21:35:00,long,17210.863281,17182.742187,13.948332497087945,-991.9091753455489,opposite_signal
2022-12-12 21:35:00,2022-12-13 01:50:00,short,17182.742187,17151.892578,13.956858774514604,-168.44092455004989,opposite_signal
2022-12-13 01:50:00,2022-12-13 10:25:00,long,17151.892578,17407.013671,13.979528794527765,2962.5761344158163,opposite_signal
2022-12-13 10:25:00,2022-12-13 13:30:00,short,17407.013671,17753.23925995465,13.81680598384685,-5390.984780591993,stop_loss
2022-12-13 13:55:00,2022-12-14 18:25:00,short,17871.224609,18226.683355832618,13.383176734828968,-5361.048083365424,stop_loss
2022-12-14 19:00:00,2022-12-15 02:15:00,short,18244.6875,17652.644531,13.036430508683335,7133.160680436459,opposite_signal
2022-12-15 02:15:00,2022-12-16 08:55:00,long,17652.644531,17301.53334301175,13.573761351833289,-5358.974059600415,stop_loss
2022-12-16 09:25:00,2022-12-16 23:05:00,long,17070.144531,16730.619270924362,13.959175378912535,-5329.281138282066,stop_loss
2022-12-16 23:30:00,2023-01-06 20:10:00,long,16623.486328,16958.447265,14.25482296061169,4176.428208101562,opposite_signal
2023-01-06 20:10:00,2023-01-09 15:45:00,short,16958.447265,17295.75086589639,14.03427610238623,-5334.727958102581,stop_loss
2023-01-09 20:45:00,2023-01-12 00:00:00,long,17234.072265,17931.101562,13.733138139479554,8968.739385634082,opposite_signal
2023-01-12 00:00:00,2023-01-12 14:00:00,short,17931.101562,18287.751261727182,13.323209817469527,-5354.908000200964,stop_loss
2023-01-12 18:20:00,2023-01-13 15:30:00,short,18831.613281,19206.17416332083,12.615658006383205,-5325.171641075017,stop_loss
2023-01-13 15:45:00,2023-01-13 21:40:00,short,19241.767578,19624.486431339006,12.27818199866563,-5295.60041103324,stop_loss
2023-01-13 22:05:00,2023-01-14 00:25:00,short,19840.912109,20235.54795005644,11.841289376225122,-5266.193393096796,stop_loss
2023-01-14 10:30:00,2023-01-18 14:10:00,long,20350.425781,21453.65779984002,11.480709401868786,12065.960541885466,take_profit
2023-01-18 16:20:00,2023-01-20 20:35:00,long,20884.490234,21865.398437,11.330253546643675,10508.47979880609,opposite_signal
2023-01-20 20:35:00,2023-01-20 21:05:00,short,21865.398437,22300.301321243183,10.941029125009967,-5362.307882282239,stop_loss
2023-01-20 21:05:00,2023-01-21 00:10:00,short,22251.310546,22693.88922402083,10.691572160147446,-5332.530430844132,stop_loss
2023-01-21 10:25:00,2023-01-21 23:35:00,short,23243.238281,22857.105468,10.178461273608507,3343.6996791534716,opposite_signal
2023-01-21 23:35:00,2023-01-22 21:20:00,long,22857.105468,22402.4775259515,10.386650918057981,-5309.68109322168,stop_loss
2023-01-22 21:20:00,2023-01-25 22:00:00,long,22413.039062,23628.088938538527,10.533749748813275,12192.799181144874,take_profit
2023-01-27 02:10:00,2023-02-02 00:40:00,long,22702.15625,23932.879672754763,10.532656464854503,12348.798499375163,take_profit
2023-02-02 06:35:00,2023-02-03 20:05:00,long,23761.982421,23289.35647183177,10.191629817963722,-5416.241001830487,stop_loss
2023-02-03 20:05:00,2023-02-04 14:15:00,long,23282.701171,23481.273437,10.343795444543069,1449.3446660646887,opposite_signal
2023-02-04 14:15:00,2023-02-04 17:10:00,short,23481.273437,23418.324218,10.271613354902632,44.42187154524993,opposite_signal
2023-02-04 17:10:00,2023-02-05 17:45:00,long,23418.324218,22952.533632207796,10.2996937245663,-5394.507415449211,stop_loss
2023-02-05 18:05:00,2023-02-09 19:15:00,long,22904.980468,22449.400291962116,10.472181863602383,-5364.617611457465,stop_loss
2023-02-09 19:55:00,2023-02-10 21:40:00,long,21995.84375,21558.346307828993,10.844597859880837,-5334.893420433508,stop_loss
2023-02-12 02:20:00,2023-02-15 12:00:00,long,21803.90039,22451.300781,10.87944811519154,6441.5187574301735,opposite_signal
2023-02-15 12:00:00,2023-02-15 18:45:00,short,22451.300781,22897.85726579497,10.636810754904355,-5352.899835186908,stop_loss
2023-02-15 19:45:00,2023-02-15 20:20:00,short,23266.486328,23729.256857400884,10.207132106689766,-5323.174627609406,stop_loss
2023-02-15 20:45:00,2023-02-16 00:15:00,short,24036.646484,24514.735502754676,9.8252194184745,-5293.614487190403,stop_loss
2023-02-16 13:35:00,2023-02-16 22:55:00,long,24560.404296,24071.897731745754,9.562296793980996,-5252.540385411841,stop_loss
2023-02-16 22:55:00,2023-02-16 23:55:00,long,24119.636718,23639.897023076097,9.683089477562989,-5223.43719016385,stop_loss
